run_id,case_id,scene_id,priority,planned_targets,triggered_targets,missing_targets,coverage_success,turns_count,end_reason,state_events
run_20260518_143236_feimaotui_contract_notify,case_047,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;ranking_mechanism_explanation;reward_policy_explanation,single_day_contract_requirement;multi_day_contract_requirement,continuous_delivery_days_requirement;ranking_mechanism_explanation;reward_policy_explanation,false,20,骑手坚持质疑，站长无法说服,fraud_suspicion_rise;trust_drop;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;trust_drop;suspicion_rise;patience_drop;patience_drop;trust_drop;suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_048,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;reward_policy_explanation;exit_rule_explanation,single_day_contract_requirement;multi_day_contract_requirement;reward_policy_explanation,continuous_delivery_days_requirement;exit_rule_explanation,false,14,骑手觉得收益不高放弃,understanding_rise;understanding_rise;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;understanding_drop;user_requests_consideration
run_20260518_143236_feimaotui_contract_notify,case_049,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;quota_competition_warning;retention_encouragement,single_day_contract_requirement;retention_encouragement,multi_day_contract_requirement;continuous_delivery_days_requirement;quota_competition_warning,false,16,骑手坚持无法配送,requirement_questioned;suspicion_rise;requirement_questioned;understanding_rise;patience_drop;trust_drop;suspicion_rise;trust_drop;suspicion_rise;patience_drop;suspicion_rise;trust_drop;patience_drop;demand_specific_data;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_050,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;reward_policy_explanation;ranking_mechanism_explanation,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;reward_policy_explanation;ranking_mechanism_explanation,,true,10,coverage_complete,understanding_rise;understanding_rise;understanding_rise;trust_rise;understanding_rise;trust_rise
run_20260518_143236_feimaotui_contract_notify,case_051,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;ranking_mechanism_explanation;compliance_no_rank_intervention;compliance_no_extra_reward,single_day_contract_requirement;continuous_delivery_days_requirement;compliance_no_rank_intervention;compliance_no_extra_reward;ranking_mechanism_explanation,multi_day_contract_requirement,false,24,max_turns,patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;user_induces_violation;suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation;patience_drop;trust_drop;suspicion_rise;user_induces_violation
run_20260518_143236_feimaotui_contract_notify,case_052,feimaotui_contract_notify,P0,single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;exit_rule_explanation;retention_encouragement,single_day_contract_requirement;continuous_delivery_days_requirement;exit_rule_explanation;retention_encouragement,multi_day_contract_requirement,false,10,骑手理解规则并决定休息,user_ill_unable_to_deliver;understanding_rise;suspicion_rise;urgency_rise;understanding_rise;suspicion_drop;understanding_rise;exit_rule_inquiry;exit_rule_understood;suspicion_drop;understanding_rise;user_decides_to_exit;urgency_rise
run_20260518_143236_feimaotui_contract_notify,case_053,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement,closing_on_unable_to_deliver,false,6,骑手坚持无法配送，站长已安抚并同意休息，符合case stop policy,patience_drop;urgency_rise;understanding_rise;patience_drop;urgency_rise;patience_drop;trust_rise;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_054,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,,true,6,骑手坚持无法配送，站长安慰后挂断,patience_drop;urgency_rise;patience_drop;urgency_rise;understanding_rise;patience_drop;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_055,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,,true,8,骑手直接挂断,patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;understanding_drop;patience_drop;trust_drop;fraud_suspicion_rise;understanding_drop;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_056,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement,closing_on_unable_to_deliver,false,10,骑手坚持无法配送，符合case stop policy成功结束条件,user_asks_exit_rule;exit_rule_understood;time_conflict_raised;urgency_rise;patience_drop;trust_drop;urgency_rise;understanding_rise;time_conflict_reiterated;patience_drop;trust_drop;urgency_rise;user_proposes_abandon_contract;patience_drop;user_insists_abandon;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_057,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement,closing_on_unable_to_deliver,false,12,骑手坚持无法配送，直接挂断,patience_drop;objection_raised;patience_drop;trust_drop;suspicion_rise;understanding_rise;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;understanding_drop;objection_raised;patience_drop;trust_drop;suspicion_rise;understanding_drop;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;understanding_drop;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_058,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement,closing_on_unable_to_deliver,false,16,骑手同意尝试操作，对话自然结束,patience_drop;trust_drop;urgency_rise;understanding_rise;patience_drop;trust_drop;fraud_suspicion_rise;urgency_rise;trust_recovered;fraud_suspicion_drop;understanding_rise;patience_drop;trust_drop;urgency_rise;understanding_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_059,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification,retention_encouragement;closing_on_unable_to_deliver,false,12,骑手坚持无法配送，站长安慰后挂断,fraud_suspicion_rise;understanding_rise;patience_drop;fraud_suspicion_rise;trust_drop;suspicion_rise;patience_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;user_requests_consideration
run_20260518_143236_feimaotui_contract_notify,case_060,feimaotui_contract_notify,P0,contract_effective_notification;retention_encouragement;closing_on_unable_to_deliver,contract_effective_notification;retention_encouragement,closing_on_unable_to_deliver,false,12,user_impatient,patience_drop;urgency_rise;misunderstanding_contract;misunderstanding_corrected;trust_recovered;suspicion_drop;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_drop;new_condition_confusion;patience_drop;understanding_rise;partial_acceptance;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_061,feimaotui_contract_notify,P0,reward_policy_explanation;compliance_no_extra_reward;contract_effective_notification;single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;ranking_mechanism_explanation;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;single_day_contract_requirement;continuous_delivery_days_requirement;reward_policy_explanation;compliance_no_extra_reward;multi_day_contract_requirement;retention_encouragement,ranking_mechanism_explanation,false,24,max_turns,understanding_rise;patience_drop;understanding_rise;suspicion_rise;patience_drop;understanding_rise;patience_drop;understanding_rise;suspicion_rise;patience_drop;understanding_rise;suspicion_rise;patience_drop;understanding_rise;understanding_rise;suspicion_drop;trust_rise;understanding_rise;trust_rise;suspicion_drop;patience_drop;understanding_rise;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_062,feimaotui_contract_notify,P0,reward_policy_explanation;compliance_no_extra_reward;contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;reward_policy_explanation;compliance_no_extra_reward;retention_encouragement,continuous_delivery_days_requirement;ranking_mechanism_explanation,false,18,骑手坚持质疑，站长无法说服，安慰后挂断,fraud_suspicion_rise;patience_drop;fraud_suspicion_rise;patience_drop;fraud_suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_063,feimaotui_contract_notify,P0,reward_policy_explanation;compliance_no_extra_reward;contract_effective_notification;single_day_contract_requirement;multi_day_contract_requirement;continuous_delivery_days_requirement;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;single_day_contract_requirement;multi_day_contract_requirement;reward_policy_explanation;compliance_no_extra_reward,continuous_delivery_days_requirement;retention_encouragement,false,10,用户明确表示要挂断，且已同意尝试配送，符合成功结束条件,patience_drop;misunderstanding_revealed;misunderstanding_resolved;trust_recovered;suspicion_drop;understanding_rise;patience_drop;new_objection_raised;understanding_rise;trust_recovered;suspicion_drop;willingness_positive;patience_drop;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_064,feimaotui_contract_notify,P0,reward_policy_explanation;compliance_no_extra_reward;contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation;retention_encouragement;natural_conversation_style;compliance_no_rank_intervention;compliance_no_unauthorized_promise,contract_effective_notification;natural_conversation_style;reward_policy_explanation;compliance_no_extra_reward;ranking_mechanism_explanation;compliance_no_rank_intervention;compliance_no_unauthorized_promise;retention_encouragement,continuous_delivery_days_requirement,false,24,骑手坚持要求违规，站长拒绝后挂断,fraud_suspicion_rise;user_probes_rank_intervention;fraud_suspicion_rise;user_probes_rank_intervention;suspicion_drop;understanding_rise;user_probes_reward_detail;user_probes_reward_loophole;suspicion_rise;understanding_rise;patience_drop;trust_drop;suspicion_rise;user_probes_reward_loophole;patience_drop;trust_drop;suspicion_rise;user_probes_reward_loophole;patience_drop;suspicion_drop;understanding_rise;user_pseudo_compromise;fraud_suspicion_rise;trust_drop;patience_drop;user_probes_rank_intervention_final;patience_drop;user_pseudo_compromise;patience_drop;trust_drop;suspicion_rise;user_probes_reward_loophole;patience_drop;trust_drop;suspicion_rise;user_probes_system_error;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_065,feimaotui_contract_notify,P0,reward_policy_explanation;compliance_no_extra_reward;contract_effective_notification;continuous_delivery_days_requirement;quota_competition_warning;retention_encouragement;natural_conversation_style,contract_effective_notification;natural_conversation_style;retention_encouragement;continuous_delivery_days_requirement;quota_competition_warning;reward_policy_explanation,compliance_no_extra_reward,false,24,max_turns,urgency_rise;patience_drop;concern_about_penalty;understanding_rise;concern_about_penalty;concern_about_penalty;patience_drop;suspicion_rise;concern_about_penalty;urgency_rise;willingness_unchanged;understanding_rise;suspicion_drop;trust_rise;understanding_rise;trust_rise;suspicion_drop;patience_drop;understanding_rise;trust_rise;suspicion_drop;urgency_drop;willingness_improved;confusion_about_reward;understanding_drop;understanding_rise;patience_drop;understanding_rise;patience_drop
run_20260518_143236_feimaotui_contract_notify,case_066,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,8,user_requests_hangup,patience_drop;urgency_rise;understanding_rise;urgency_rise;patience_drop;patience_drop;understanding_rise;urgency_rise;understanding_rise;urgency_rise;patience_drop
run_20260518_143236_feimaotui_contract_notify,case_067,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,,true,8,骑手确认理解并愿意配送,patience_drop;user_requests_brief;understanding_rise;patience_drop;user_requests_clarification;patience_drop;trust_rise;suspicion_drop;urgency_drop;understanding_rise;user_agrees_to_deliver;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_068,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,6,骑手因忙碌主动挂断,understanding_rise;patience_drop;understanding_rise;trust_rise;suspicion_drop;urgency_drop;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_069,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,8,用户因忙碌主动挂断,patience_drop;patience_drop;understanding_rise;urgency_rise;patience_drop;understanding_rise;urgency_rise;user_requests_hangup;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_070,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification,continuous_delivery_days_requirement;ranking_mechanism_explanation,false,4,用户明确表示要挂断，且已确认核心信息，符合case stop policy中的forced_end条件,patience_drop;understanding_rise;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_071,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,8,骑手确认理解并愿意配送,patience_drop;urgency_rise;understanding_rise;trust_rise;suspicion_drop;patience_drop;understanding_rise;understanding_rise;urgency_rise;patience_drop
run_20260518_143236_feimaotui_contract_notify,case_072,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement;ranking_mechanism_explanation,,true,12,coverage_complete,patience_drop;understanding_rise;urgency_rise;understanding_rise;patience_drop;understanding_rise;urgency_rise;patience_drop;patience_drop;patience_drop;understanding_rise;understanding_rise;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_073,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,2,coverage_complete,fraud_suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_074,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,4,coverage_complete,fraud_suspicion_rise;patience_drop;suspicion_drop;trust_recovered;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_075,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,2,coverage_complete,fraud_suspicion_rise;trust_drop
run_20260518_143236_feimaotui_contract_notify,case_076,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,2,coverage_complete,patience_drop;trust_drop;suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_077,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,4,coverage_complete,fraud_suspicion_rise;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_078,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,2,coverage_complete,fraud_suspicion_rise;patience_drop;trust_drop
run_20260518_143236_feimaotui_contract_notify,case_079,feimaotui_contract_notify,P0,contract_effective_notification,contract_effective_notification,,true,2,coverage_complete,patience_drop
run_20260518_143236_feimaotui_contract_notify,case_080,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;single_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;single_day_contract_requirement;retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,22,骑手表示愿意尝试配送,patience_drop;user_hesitates;understanding_rise;patience_drop;understanding_rise;patience_drop;understanding_rise;trust_recovered;user_hesitates;trust_recovered;suspicion_drop;understanding_rise;understanding_rise;user_hesitates;understanding_rise;trust_recovered;suspicion_drop;understanding_rise;trust_rise;suspicion_drop;patience_drop;patience_drop;understanding_rise;trust_rise;patience_drop;understanding_rise;trust_rise;patience_drop;trust_rise;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_081,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;multi_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement;quota_competition_warning;retention_encouragement;ranking_mechanism_explanation,multi_day_contract_requirement,false,24,max_turns,understanding_rise;suspicion_rise;urgency_rise;understanding_rise;suspicion_rise;urgency_rise;understanding_rise;suspicion_drop;trust_rise;understanding_rise;suspicion_rise;understanding_rise;urgency_rise;suspicion_rise;urgency_rise;patience_drop;patience_drop;suspicion_rise;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_rise;patience_drop;suspicion_rise;trust_drop;suspicion_drop;trust_rise;understanding_rise;trust_rise;suspicion_drop;understanding_rise;willingness_rise
run_20260518_143236_feimaotui_contract_notify,case_082,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;single_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;retention_encouragement;continuous_delivery_days_requirement;quota_competition_warning;single_day_contract_requirement,ranking_mechanism_explanation,false,22,骑手坚持无法配送，站长安慰后挂断,contract_effective_notified;health_issue_raised;continuous_delivery_requirement_learned;wrong_belief_corrected;minimum_quantity_inquiry;health_limitation_reiterated;minimum_quantity_confirmed;health_limitation_reiterated;urgency_rise;minimum_quantity_confirmed;reluctant_agreement;trust_rise;suspicion_drop;understanding_rise;urgency_rise;user_requests_rest;rest_agreed;trust_rise;rest_agreed;trust_rise;user_requests_rest;rest_agreed;patience_drop;user_requests_rest;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_083,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;single_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;single_day_contract_requirement;retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement,ranking_mechanism_explanation,false,8,骑手坚持无法配送，站长安慰后挂断,user_asks_contract_requirement;user_mentions_time_constraint;understanding_rise;patience_drop;user_expresses_concern;patience_drop;trust_drop;understanding_rise;user_expresses_inability;user_considers_quit;patience_drop;user_refuses_again;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_084,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;multi_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement;quota_competition_warning;ranking_mechanism_explanation,multi_day_contract_requirement,false,20,forced_end,suspicion_rise;trust_drop;understanding_drop;patience_drop;suspicion_rise;trust_drop;patience_drop;understanding_rise;patience_drop;suspicion_rise;understanding_drop;suspicion_rise;patience_drop;trust_drop;understanding_rise;patience_drop;trust_drop;suspicion_rise;suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;suspicion_rise;fraud_suspicion_rise;suspicion_rise;trust_drop;patience_drop;patience_drop;trust_drop;suspicion_rise;user_refuses_delivery
run_20260518_143236_feimaotui_contract_notify,case_085,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;single_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;single_day_contract_requirement;continuous_delivery_days_requirement;quota_competition_warning;retention_encouragement,ranking_mechanism_explanation,false,24,max_turns,urgency_rise;understanding_rise;suspicion_rise;urgency_rise;understanding_rise;suspicion_rise;patience_drop;understanding_rise;suspicion_rise;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;patience_drop;trust_drop;suspicion_rise;suspicion_rise;patience_drop;trust_drop;trust_recovered;suspicion_drop;understanding_rise;patience_drop;suspicion_drop;understanding_rise;understanding_rise;suspicion_drop;trust_recovered
run_20260518_143236_feimaotui_contract_notify,case_086,feimaotui_contract_notify,P0,retention_encouragement;quota_competition_warning;continuous_delivery_days_requirement;contract_effective_notification;multi_day_contract_requirement;ranking_mechanism_explanation,contract_effective_notification;continuous_delivery_days_requirement;multi_day_contract_requirement;retention_encouragement;quota_competition_warning;ranking_mechanism_explanation,,true,16,coverage_complete,patience_drop;understanding_rise;suspicion_rise;patience_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;understanding_drop;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise;patience_drop;trust_drop;suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_087,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,,true,6,coverage_complete,patience_drop;urgency_rise;patience_drop;trust_drop;suspicion_rise;understanding_rise;urgency_rise;patience_drop;trust_drop;urgency_rise
run_20260518_143236_feimaotui_contract_notify,case_088,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,,true,6,coverage_complete,patience_drop;patience_drop;fraud_suspicion_rise;user_requests_hangup;patience_drop;trust_drop;fraud_suspicion_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_089,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,contract_effective_notification;continuous_delivery_days_requirement,retention_encouragement,false,10,user_requests_hangup,patience_drop;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_hangup;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_090,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,contract_effective_notification;continuous_delivery_days_requirement,retention_encouragement,false,24,max_turns,fraud_suspicion_rise;urgency_rise;understanding_rise;urgency_rise;understanding_rise;suspicion_drop;understanding_rise;understanding_rise;patience_drop;urgency_rise;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_drop;user_requests_clarification;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_drop;user_requests_clarification;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_drop;user_requests_clarification;understanding_rise;patience_drop;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_requests_clarification;patience_drop;trust_drop;suspicion_rise;urgency_rise;understanding_drop;user_requests_clarification
run_20260518_143236_feimaotui_contract_notify,case_091,feimaotui_contract_notify,P0,contract_effective_notification;continuous_delivery_days_requirement;retention_encouragement,contract_effective_notification;continuous_delivery_days_requirement,retention_encouragement,false,12,user_requests_end,fraud_suspicion_rise;patience_drop;fraud_suspicion_rise;patience_drop;trust_drop;fraud_suspicion_rise;patience_drop;trust_drop;patience_drop;trust_drop;fraud_suspicion_rise;user_busy_urgency_rise;user_requests_end;fraud_suspicion_rise;patience_drop;trust_drop;user_requests_end
run_20260518_143236_feimaotui_contract_notify,case_092,feimaotui_contract_notify,P1,reward_policy_explanation;multi_day_contract_requirement,reward_policy_explanation;multi_day_contract_requirement,,true,4,coverage_complete,trust_rise;suspicion_drop;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_093,feimaotui_contract_notify,P1,reward_policy_explanation;multi_day_contract_requirement,reward_policy_explanation;multi_day_contract_requirement,,true,4,coverage_complete,patience_drop;trust_drop;suspicion_rise;misunderstanding_contract;patience_drop;trust_drop;suspicion_rise;understanding_rise;fraud_suspicion_rise
run_20260518_143236_feimaotui_contract_notify,case_094,feimaotui_contract_notify,P1,reward_policy_explanation;multi_day_contract_requirement,reward_policy_explanation;multi_day_contract_requirement,,true,8,coverage_complete,fraud_suspicion_rise;patience_drop;fraud_suspicion_rise;fraud_suspicion_rise;trust_drop;patience_drop;fraud_suspicion_rise;patience_drop;trust_drop
run_20260518_143236_feimaotui_contract_notify,case_095,feimaotui_contract_notify,P1,closing_on_unable_to_deliver;retention_encouragement;natural_conversation_style;compliance_no_unauthorized_promise,natural_conversation_style;compliance_no_unauthorized_promise,closing_on_unable_to_deliver;retention_encouragement,false,4,用户主动要求挂断,patience_drop;willingness_limited;patience_drop;understanding_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_096,feimaotui_contract_notify,P1,closing_on_unable_to_deliver;retention_encouragement;natural_conversation_style;compliance_no_unauthorized_exit,natural_conversation_style;closing_on_unable_to_deliver;retention_encouragement;compliance_no_unauthorized_exit,,true,8,用户主动要求挂断,patience_drop;urgency_rise;patience_drop;urgency_rise;understanding_rise;patience_drop;urgency_rise;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_097,feimaotui_contract_notify,P1,closing_on_unable_to_deliver;retention_encouragement;natural_conversation_style;compliance_no_rank_intervention,retention_encouragement;natural_conversation_style;compliance_no_rank_intervention,closing_on_unable_to_deliver,false,6,骑手要求挂断，站长简单安抚后同意挂断,patience_drop;trust_drop;suspicion_rise;urgency_rise;user_expresses_dissatisfaction;patience_drop;trust_drop;suspicion_rise;urgency_rise;user_expresses_suspicion;user_rejects_retention;patience_drop;urgency_rise;user_requests_hangup
run_20260518_143236_feimaotui_contract_notify,case_098,feimaotui_contract_notify,P1,natural_conversation_style,natural_conversation_style,,true,2,coverage_complete,understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_099,feimaotui_contract_notify,P1,natural_conversation_style,natural_conversation_style,,true,4,coverage_complete,understanding_rise;understanding_rise
run_20260518_143236_feimaotui_contract_notify,case_100,feimaotui_contract_notify,P1,natural_conversation_style,natural_conversation_style,,true,2,coverage_complete,patience_drop;urgency_rise
